date,H24,H48,H24_minus_H48_yuan
2025-11-23,58213.95944489618,58026.59570733233,187.36373756385
2025-11-24,56033.656940888846,55848.60506499317,185.05187589567504
2025-11-25,59649.47511655721,59967.333927616564,-317.8588110593555
2025-11-26,59106.45769119246,59745.39624015765,-638.9385489651904
2025-11-27,59416.06003700703,58046.72750338983,1369.3325336171984
2025-11-28,31318.153904539013,33090.46408118037,-1772.3101766413565
2025-11-29,28882.39427631419,27955.978929236793,926.4153470773963
2025-11-30,60780.095181866454,59916.2815369738,863.8136448926525
2025-12-01,69512.36362272836,70946.26104377753,-1433.8974210491724
2025-12-02,68849.96862669583,67556.91157829096,1293.0570484048658
2025-12-03,69631.0125923783,69054.33207616066,576.6805162176461
2025-12-04,69859.39196609796,69792.30279228247,67.08917381548963
2025-12-05,37819.36357099467,37422.862416347765,396.50115464690316
2025-12-06,32865.66175361565,32928.867673257366,-63.20591964171763
2025-12-07,70110.22260705024,69310.43568121777,799.7869258324645
2025-12-08,69103.03590820447,69355.97389473872,-252.93798653424892
2025-12-09,67829.03622000838,67624.52763549275,204.50858451562817
2025-12-10,68063.18057276892,67594.56147331865,468.61909945026855
2025-12-11,66945.34023366781,67208.65453702639,-263.3143033585802
2025-12-12,39863.9418779637,40258.33797397062,-394.39609600692347
2025-12-13,38082.67355281303,37867.98428172778,214.68927108524804
2025-12-14,71286.48792526813,70587.47177178008,699.0161534880463
2025-12-15,66585.26115959493,66609.87447217232,-24.613312577392207
2025-12-16,66839.53742635324,66915.49533706714,-75.95791071389976
2025-12-17,66047.57957307842,66087.16350864622,-39.583935567803564
2025-12-18,66759.86803563838,66094.1336276304,665.7344080079783
2025-12-19,37002.227105622915,36617.832722203006,384.394383419909
2025-12-20,33006.649210595635,33002.70502207223,3.9441885234045913
2025-12-21,69962.29814194285,69767.01127918933,195.28686275352084
2025-12-22,65867.06182539517,66004.16467455449,-137.10284915931697
2025-12-23,66760.36964941912,66043.26154359036,717.1081058287673
2025-12-24,65718.86642863881,65297.01225474564,421.8541738931672
2025-12-25,65704.70258827183,65363.25620558494,341.4463826868887
2025-12-26,36481.73410843861,36549.020487233945,-67.28637879533198
2025-12-27,34719.16983572426,34073.14604960793,646.0237861163259
2025-12-28,68107.20865255846,67627.66696787243,479.54168468603166
2025-12-29,66201.31658345374,65667.69310213612,533.6234813176125
2025-12-30,64233.891880531126,64039.4304806116,194.46139991952805
2025-12-31,66073.19426098888,67065.45340593281,-992.2591449439351
