date,signal,mae_kw,rmse_kw,nmae,weights,training_cutoff
2025-02-15,load,154.25177230161682,197.9662179600731,0.0486761466042133,"{""lag1"": 0.09410727431973068, ""mean7"": 0.07888722870817029, ""lag7"": 0.395269243648283, ""gbdt"": 0.431736253323816}",2025-02-14
2025-02-15,pv,82.61082116834567,143.79868762221756,0.0423876547007596,"{""lag1"": 0.265179244718268, ""mean7"": 0.3145965567192915, ""lag7"": 0.22410722320819915, ""gbdt"": 0.19611697535424144}",2025-02-14
2025-02-16,load,248.64753576965293,297.4590548160116,0.0492058838548556,"{""lag1"": 0.09422220838833377, ""mean7"": 0.07892342957766922, ""lag7"": 0.39492244189078024, ""gbdt"": 0.43193192014321674}",2025-02-15
2025-02-16,pv,91.81591731958709,155.94580694346095,0.0480087430584574,"{""lag1"": 0.2665577992008226, ""mean7"": 0.31347937946337473, ""lag7"": 0.22198296108278176, ""gbdt"": 0.19797986025302086}",2025-02-15
2025-02-17,load,110.40359449525924,136.69366511421185,0.0219054075825494,"{""lag1"": 0.09384403689066938, ""mean7"": 0.07857984848546136, ""lag7"": 0.39537728085572066, ""gbdt"": 0.43219883376814866}",2025-02-16
2025-02-17,pv,156.72860089693813,260.61187335036243,0.0755675005735665,"{""lag1"": 0.2678889402576116, ""mean7"": 0.3118763989593349, ""lag7"": 0.21983837050545785, ""gbdt"": 0.20039629027759567}",2025-02-16
2025-02-18,load,123.88456411649788,168.51779847756302,0.0245050555275078,"{""lag1"": 0.09341492084996496, ""mean7"": 0.07822098203757281, ""lag7"": 0.3947572813146576, ""gbdt"": 0.4336068157978047}",2025-02-17
2025-02-18,pv,96.81595166175528,174.8511503152061,0.047189040206433,"{""lag1"": 0.26639880821893747, ""mean7"": 0.31101183506098384, ""lag7"": 0.22077961167674257, ""gbdt"": 0.20180974504333613}",2025-02-17
2025-02-19,load,128.9045855400851,158.49871119016458,0.0253859968614612,"{""lag1"": 0.09320318816469325, ""mean7"": 0.07789588203700534, ""lag7"": 0.39539160338117874, ""gbdt"": 0.4335093264171227}",2025-02-18
2025-02-19,pv,116.09117660652178,208.81939091219755,0.0568755321381146,"{""lag1"": 0.2669813406240965, ""mean7"": 0.31478838913440443, ""lag7"": 0.2188992097986075, ""gbdt"": 0.1993310604428915}",2025-02-18
2025-02-20,load,124.12053073637313,155.65361115049808,0.0245975510117866,"{""lag1"": 0.09306438371189454, ""mean7"": 0.07771748004926395, ""lag7"": 0.39551550468404967, ""gbdt"": 0.4337026315547919}",2025-02-19
2025-02-20,pv,121.93328810006876,212.4005934672022,0.0583970249450924,"{""lag1"": 0.27444072016140125, ""mean7"": 0.3116942584453749, ""lag7"": 0.2157921869683034, ""gbdt"": 0.19807283442492046}",2025-02-19
2025-02-21,load,322.35896506383847,372.8791303214768,0.1020634673755715,"{""lag1"": 0.09282414903122073, ""mean7"": 0.07760661233309511, ""lag7"": 0.3962649704189201, ""gbdt"": 0.433304268216764}",2025-02-20
2025-02-21,pv,108.80044364323534,188.65281411987667,0.0519729342064516,"{""lag1"": 0.2721193958945595, ""mean7"": 0.3134670669753346, ""lag7"": 0.2172823635828, ""gbdt"": 0.19713117354730583}",2025-02-20
2025-02-22,load,176.92887931134703,210.897064993224,0.056106861745857,"{""lag1"": 0.0927314873963357, ""mean7"": 0.07747907595177561, ""lag7"": 0.39629785614442586, ""gbdt"": 0.4334915805074629}",2025-02-21
2025-02-22,pv,76.38990120841108,127.4527865645689,0.0383247121845765,"{""lag1"": 0.27678248474002437, ""mean7"": 0.31213463213792, ""lag7"": 0.2133282042865809, ""gbdt"": 0.19775467883547473}",2025-02-21
2025-02-23,load,251.8202729694359,298.0458173338348,0.0498892169537635,"{""lag1"": 0.09278489770291565, ""mean7"": 0.07761010021039573, ""lag7"": 0.39675120008738685, ""gbdt"": 0.4328538019993018}",2025-02-22
2025-02-23,pv,129.4322766200257,220.23086958014784,0.0626155342182707,"{""lag1"": 0.27164173336054215, ""mean7"": 0.31494192789314623, ""lag7"": 0.21451912702456727, ""gbdt"": 0.19889721172174438}",2025-02-22
2025-02-24,load,123.59594998187012,148.92003228347767,0.0245902981963192,"{""lag1"": 0.0927005576659551, ""mean7"": 0.0775433115569029, ""lag7"": 0.39726050990127887, ""gbdt"": 0.43249562087586313}",2025-02-23
2025-02-24,pv,147.9590819268236,258.93926361962843,0.0677339682369041,"{""lag1"": 0.2761472652366029, ""mean7"": 0.31448592407375053, ""lag7"": 0.2112837951608932, ""gbdt"": 0.19808301552875338}",2025-02-23
2025-02-25,load,119.2541654733227,149.660009561547,0.0236354876293414,"{""lag1"": 0.09250993335043084, ""mean7"": 0.0773646013800105, ""lag7"": 0.39892922116497004, ""gbdt"": 0.43119624410458857}",2025-02-24
2025-02-25,pv,216.39845971175092,369.7289850858806,0.0939637090449455,"{""lag1"": 0.27474639933915995, ""mean7"": 0.3140489904006889, ""lag7"": 0.2142966476053558, ""gbdt"": 0.19690796265479538}",2025-02-24
2025-02-26,load,126.15553942608275,162.27201880993374,0.0250100329253591,"{""lag1"": 0.092171027210599, ""mean7"": 0.07710532175308837, ""lag7"": 0.39968699308261235, ""gbdt"": 0.4310366579537004}",2025-02-25
2025-02-26,pv,105.26733314334918,172.73026533386297,0.0483562665854818,"{""lag1"": 0.2811672716088804, ""mean7"": 0.3068729533435034, ""lag7"": 0.21660847284156123, ""gbdt"": 0.19535130220605504}",2025-02-25
2025-02-27,load,110.36900697574336,143.23719815238735,0.0219640745648774,"{""lag1"": 0.09214934296506136, ""mean7"": 0.07685997828607911, ""lag7"": 0.399663675308873, ""gbdt"": 0.43132700343998664}",2025-02-26
2025-02-27,pv,164.3455862052425,314.2778450726963,0.0735287190082915,"{""lag1"": 0.27879824183437113, ""mean7"": 0.3074904609522737, ""lag7"": 0.21693933971769272, ""gbdt"": 0.19677195749566245}",2025-02-26
2025-02-28,load,328.4887495923412,370.5607330480708,0.1045794083818936,"{""lag1"": 0.09193116574151072, ""mean7"": 0.07679895672160118, ""lag7"": 0.39917692968355756, ""gbdt"": 0.43209294785333063}",2025-02-27
2025-02-28,pv,124.44756614861308,231.0902076117798,0.0573353316108449,"{""lag1"": 0.27556470846279224, ""mean7"": 0.3059360036748923, ""lag7"": 0.22123008213558965, ""gbdt"": 0.1972692057267257}",2025-02-27
2025-03-01,load,283.0346804329291,338.019784148595,0.094026040530977,"{""lag1"": 0.09169045870892609, ""mean7"": 0.07652574793286789, ""lag7"": 0.3996665341391426, ""gbdt"": 0.43211725921906335}",2025-02-28
2025-03-01,pv,159.43803477761884,300.88410094963643,0.0787585013224038,"{""lag1"": 0.2709343240863861, ""mean7"": 0.306989772300748, ""lag7"": 0.2240562446218114, ""gbdt"": 0.19801965899105453}",2025-02-28
2025-03-02,load,192.4908357853147,236.7855170527779,0.039197044887268,"{""lag1"": 0.09140074429716956, ""mean7"": 0.0763946351369182, ""lag7"": 0.3983203938328769, ""gbdt"": 0.43388422673303534}",2025-03-01
2025-03-02,pv,222.9028817125872,447.8285172826926,0.1175696942217096,"{""lag1"": 0.2699239355647113, ""mean7"": 0.30374062329944934, ""lag7"": 0.22669548983654114, ""gbdt"": 0.19963995129929818}",2025-03-01
2025-03-03,load,130.694118393253,160.4498994624589,0.0265911512154811,"{""lag1"": 0.09128374441847575, ""mean7"": 0.07620512404869415, ""lag7"": 0.400017507492536, ""gbdt"": 0.4324936240402942}",2025-03-02
2025-03-03,pv,165.52571725335372,303.5883095768688,0.0864710263341695,"{""lag1"": 0.2660238459519237, ""mean7"": 0.2960383803084189, ""lag7"": 0.23204775897182311, ""gbdt"": 0.20589001476783422}",2025-03-02
2025-03-04,load,112.70200967380728,146.93231296737886,0.0228954677131706,"{""lag1"": 0.09163497991514478, ""mean7"": 0.07646385777566542, ""lag7"": 0.39893739770624254, ""gbdt"": 0.4329637646029472}",2025-03-03
2025-03-04,pv,108.95610523587736,203.3109708831084,0.0534321548653965,"{""lag1"": 0.2679162650044941, ""mean7"": 0.29240953766133376, ""lag7"": 0.23019087894050913, ""gbdt"": 0.20948331839366297}",2025-03-03
2025-03-05,load,114.95634002758284,138.2865004646773,0.0233664071368697,"{""lag1"": 0.09117857759567624, ""mean7"": 0.07581677296461034, ""lag7"": 0.4015256763233491, ""gbdt"": 0.43147897311636435}",2025-03-04
2025-03-05,pv,151.7995767697816,250.4217908043738,0.0701382634658147,"{""lag1"": 0.2706425844837091, ""mean7"": 0.29578202397588493, ""lag7"": 0.22396270667930382, ""gbdt"": 0.20961268486110216}",2025-03-04
2025-03-06,load,115.2910461539972,143.4334336743242,0.0235140689312754,"{""lag1"": 0.09135106073812468, ""mean7"": 0.07588112812932074, ""lag7"": 0.4011257925104089, ""gbdt"": 0.43164201862214563}",2025-03-05
2025-03-06,pv,101.5383985873055,160.4364119456754,0.0471057967717421,"{""lag1"": 0.2702180758823269, ""mean7"": 0.29616975444463084, ""lag7"": 0.2270591951890401, ""gbdt"": 0.20655297448400217}",2025-03-05
2025-03-07,load,429.55138597910144,479.5302151562896,0.1438222834672722,"{""lag1"": 0.09113051188304512, ""mean7"": 0.07577313617695015, ""lag7"": 0.3992618713804355, ""gbdt"": 0.43383448055956914}",2025-03-06
2025-03-07,pv,102.05060991783496,199.8905767838889,0.0482527084369608,"{""lag1"": 0.27138435896640595, ""mean7"": 0.29655507692856503, ""lag7"": 0.22504524351303803, ""gbdt"": 0.20701532059199101}",2025-03-06
2025-03-08,load,143.56214695929123,175.23747908292236,0.0476260316976197,"{""lag1"": 0.0916067880398706, ""mean7"": 0.07610441619308349, ""lag7"": 0.3993413307635381, ""gbdt"": 0.4329474650035079}",2025-03-07
2025-03-08,pv,188.2427554039232,295.5362988567735,0.084791532127494,"{""lag1"": 0.27309072253563105, ""mean7"": 0.29709051542516574, ""lag7"": 0.22329215329827445, ""gbdt"": 0.2065266087409288}",2025-03-07
2025-03-09,load,260.4331365934101,308.74452240031894,0.0531076274306442,"{""lag1"": 0.09135302814894386, ""mean7"": 0.07586315976933838, ""lag7"": 0.3993466231039745, ""gbdt"": 0.43343718897774314}",2025-03-08
2025-03-09,pv,211.1403806998956,415.41352844539136,0.0932196346620997,"{""lag1"": 0.27850509095602455, ""mean7"": 0.2958853479738526, ""lag7"": 0.22215419437790138, ""gbdt"": 0.20345536669222147}",2025-03-08
2025-03-10,load,140.43979948300563,170.43804132170416,0.0285778159630786,"{""lag1"": 0.09175707875483846, ""mean7"": 0.07610182769746454, ""lag7"": 0.39880858352739956, ""gbdt"": 0.4333325100202975}",2025-03-09
2025-03-10,pv,139.75156802853934,278.21777539151395,0.0672138455899283,"{""lag1"": 0.2870304972905983, ""mean7"": 0.2945944522406862, ""lag7"": 0.21690942582574804, ""gbdt"": 0.20146562464296738}",2025-03-09
2025-03-11,load,128.82698120573522,159.50503941524954,0.0263136962763877,"{""lag1"": 0.09185253793164203, ""mean7"": 0.0761597376905655, ""lag7"": 0.3995928098465513, ""gbdt"": 0.43239491453124107}",2025-03-10
2025-03-11,pv,191.13777093743784,348.6591170191434,0.0856469788922114,"{""lag1"": 0.2857280775003401, ""mean7"": 0.2957188194686753, ""lag7"": 0.21397396316132786, ""gbdt"": 0.2045791398696567}",2025-03-10
2025-03-12,load,119.144417064852,145.55599870147913,0.0242097354704356,"{""lag1"": 0.09217347624780016, ""mean7"": 0.0764821995047446, ""lag7"": 0.39988959034198307, ""gbdt"": 0.4314547339054721}",2025-03-11
2025-03-12,pv,152.30778762552538,255.3848438296796,0.0656537970435917,"{""lag1"": 0.2811178869857396, ""mean7"": 0.29873509052822894, ""lag7"": 0.2170239653778729, ""gbdt"": 0.20312305710815845}",2025-03-11
2025-03-13,load,132.3564213978733,166.67466288332307,0.0268659275044507,"{""lag1"": 0.09204936848393816, ""mean7"": 0.07636270049448661, ""lag7"": 0.3999864444595112, ""gbdt"": 0.43160148656206404}",2025-03-12
2025-03-13,pv,229.62674501438303,423.7681838842885,0.1087169365816434,"{""lag1"": 0.28175727693927927, ""mean7"": 0.297506774678861, ""lag7"": 0.2194312344606407, ""gbdt"": 0.20130471392121901}",2025-03-12
2025-03-14,load,305.39644857351607,342.8142266148171,0.1016451217789401,"{""lag1"": 0.09198594398311355, ""mean7"": 0.07620472265293642, ""lag7"": 0.40177617299027607, ""gbdt"": 0.430033160373674}",2025-03-13
2025-03-14,pv,231.07412919150133,428.9095398384574,0.0988914797868519,"{""lag1"": 0.27469202232310574, ""mean7"": 0.29883743910848126, ""lag7"": 0.22429691365773663, ""gbdt"": 0.20217362491067634}",2025-03-13
2025-03-15,load,150.82772441498005,178.6947514027841,0.0497747169843788,"{""lag1"": 0.09168590451795336, ""mean7"": 0.07605666876050188, ""lag7"": 0.40069224731796377, ""gbdt"": 0.4315651794035811}",2025-03-14
2025-03-15,pv,200.58698140751187,389.1399854332981,0.0929345162736646,"{""lag1"": 0.27290027686648993, ""mean7"": 0.3002332364647894, ""lag7"": 0.2259195002823234, ""gbdt"": 0.20094698638639721}",2025-03-14
2025-03-16,load,256.42119594411884,304.35994902561634,0.0521608828117399,"{""lag1"": 0.09102663146663978, ""mean7"": 0.07561479916722037, ""lag7"": 0.40126871426137295, ""gbdt"": 0.43208985510476683}",2025-03-15
2025-03-16,pv,175.0615481044367,346.15013794251377,0.0769048205034883,"{""lag1"": 0.2660395944306827, ""mean7"": 0.30092044123346195, ""lag7"": 0.22966544386764282, ""gbdt"": 0.20337452046821247}",2025-03-15
2025-03-17,load,129.66691585014595,164.66515985831717,0.0264415856425237,"{""lag1"": 0.09097961962421008, ""mean7"": 0.07554103472873203, ""lag7"": 0.40151434860483276, ""gbdt"": 0.43196499704222513}",2025-03-16
2025-03-17,pv,313.6469026581514,519.6285680208987,0.1258036930535308,"{""lag1"": 0.26214567680526124, ""mean7"": 0.30258929149304936, ""lag7"": 0.23249148448998694, ""gbdt"": 0.20277354721170243}",2025-03-16
2025-03-18,load,115.48746030246866,142.8596915026549,0.0236385340619872,"{""lag1"": 0.09132587832338424, ""mean7"": 0.07582344620025833, ""lag7"": 0.4016454871750813, ""gbdt"": 0.43120518830127613}",2025-03-17
2025-03-18,pv,144.42882794466928,269.634927316884,0.0617574988874211,"{""lag1"": 0.2679153277441422, ""mean7"": 0.3008601171512805, ""lag7"": 0.22746181826790332, ""gbdt"": 0.20376273683667392}",2025-03-17
2025-03-19,load,112.43462235296668,140.29441926695384,0.0230081436714133,"{""lag1"": 0.09122624996451499, ""mean7"": 0.0757762912626606, ""lag7"": 0.40092379985771537, ""gbdt"": 0.4320736589151089}",2025-03-18
2025-03-19,pv,152.22734600594237,247.2016901688771,0.0631909985431488,"{""lag1"": 0.26562334169752316, ""mean7"": 0.30126706516777446, ""lag7"": 0.22833798138389536, ""gbdt"": 0.20477161175080702}",2025-03-18
2025-03-20,load,122.40264310212817,148.01819128663422,0.0249698584134349,"{""lag1"": 0.09120415083439631, ""mean7"": 0.07587364526669052, ""lag7"": 0.40018653277572597, ""gbdt"": 0.43273567112318717}",2025-03-19
2025-03-20,pv,96.70731494828856,157.14836435720642,0.0418650765510837,"{""lag1"": 0.2688029010256936, ""mean7"": 0.298488646022787, ""lag7"": 0.2275403955727884, ""gbdt"": 0.205168057378731}",2025-03-19
2025-03-21,load,294.04102944588,347.0013365887583,0.0972123065404566,"{""lag1"": 0.0913587823982991, ""mean7"": 0.07587471705581278, ""lag7"": 0.40009293381911004, ""gbdt"": 0.4326735667267782}",2025-03-20
2025-03-21,pv,219.92397546443652,369.6686803105145,0.0871560355132574,"{""lag1"": 0.2683376743319061, ""mean7"": 0.3005776000877867, ""lag7"": 0.22453334867759395, ""gbdt"": 0.20655137690271325}",2025-03-20
2025-03-22,load,176.57251714989616,203.67795357156425,0.0589091088414313,"{""lag1"": 0.090895933204815, ""mean7"": 0.07551174516400547, ""lag7"": 0.3996225595723363, ""gbdt"": 0.43396976205884336}",2025-03-21
2025-03-22,pv,127.81341601884516,210.77593791393105,0.0547227196113016,"{""lag1"": 0.26558242247395486, ""mean7"": 0.2992589520300155, ""lag7"": 0.22776618991661607, ""gbdt"": 0.20739243557941356}",2025-03-21
2025-03-23,load,236.5805686342829,282.81587888839704,0.0482243480849581,"{""lag1"": 0.09066515519268761, ""mean7"": 0.0752692684583649, ""lag7"": 0.4000705752417978, ""gbdt"": 0.4339950011071497}",2025-03-22
2025-03-23,pv,197.50515031392828,359.65381247734007,0.0803815997525165,"{""lag1"": 0.2645319799149334, ""mean7"": 0.3010588632001048, ""lag7"": 0.22559950541363108, ""gbdt"": 0.2088096514713308}",2025-03-22
2025-03-24,load,113.075826091965,141.03390694462846,0.023111057126469,"{""lag1"": 0.09041552384573669, ""mean7"": 0.07508530429558481, ""lag7"": 0.4002917312348949, ""gbdt"": 0.4342074406237835}",2025-03-23
2025-03-24,pv,143.8043929884814,259.7290341987385,0.0580767057369897,"{""lag1"": 0.26484816168142483, ""mean7"": 0.30036395228221174, ""lag7"": 0.22460108673753132, ""gbdt"": 0.21018679929883208}",2025-03-23
2025-03-25,load,132.92566905245835,166.3623263663476,0.0270235531689697,"{""lag1"": 0.0903044164144751, ""mean7"": 0.07485452052572006, ""lag7"": 0.3995751197263981, ""gbdt"": 0.43526594333340674}",2025-03-24
2025-03-25,pv,135.51470456891172,249.0934162566792,0.056955859672107,"{""lag1"": 0.26338514500639637, ""mean7"": 0.30210942035166466, ""lag7"": 0.2232156302556348, ""gbdt"": 0.2112898043863041}",2025-03-24
2025-03-26,load,110.5882082317566,137.84962961726262,0.0225489604544007,"{""lag1"": 0.0904910476552424, ""mean7"": 0.07490846844014214, ""lag7"": 0.3991768586372784, ""gbdt"": 0.4354236252673371}",2025-03-25
2025-03-26,pv,226.36991846171955,418.99420020324544,0.0874689538845778,"{""lag1"": 0.25689238762780425, ""mean7"": 0.3055116497124986, ""lag7"": 0.22438370912650052, ""gbdt"": 0.21321225353319653}",2025-03-25
2025-03-27,load,120.4539610818123,155.67919728826377,0.0245089561908325,"{""lag1"": 0.08997554005856401, ""mean7"": 0.07444241731272877, ""lag7"": 0.3997453565229813, ""gbdt"": 0.4358366861057258}",2025-03-26
2025-03-27,pv,116.62317027371785,194.60316410053852,0.0472512418694685,"{""lag1"": 0.2556723779211594, ""mean7"": 0.30549213319637214, ""lag7"": 0.2266279149488697, ""gbdt"": 0.21220757393359882}",2025-03-26
2025-03-28,load,335.7672326488471,383.8634872330165,0.1120909095707916,"{""lag1"": 0.090161201135032, ""mean7"": 0.07443324050518901, ""lag7"": 0.39991830512576104, ""gbdt"": 0.435487253234018}",2025-03-27
2025-03-28,pv,120.52602723616994,188.1189858987437,0.0473658102126664,"{""lag1"": 0.25514509057710194, ""mean7"": 0.30665432070534526, ""lag7"": 0.22640399810862877, ""gbdt"": 0.21179659060892397}",2025-03-27
2025-03-29,load,143.07333090721073,178.6417081462315,0.0476128945725326,"{""lag1"": 0.09014925556450709, ""mean7"": 0.07452846808644427, ""lag7"": 0.4000225057530401, ""gbdt"": 0.4352997705960085}",2025-03-28
2025-03-29,pv,268.56306962290193,437.3057753563962,0.1000684174744149,"{""lag1"": 0.2572373515350697, ""mean7"": 0.3056833643453455, ""lag7"": 0.22746098299852469, ""gbdt"": 0.20961830112106006}",2025-03-28
2025-03-30,load,253.65752877391785,304.0295129250461,0.0515936765698037,"{""lag1"": 0.08828865320204267, ""mean7"": 0.07314978404062927, ""lag7"": 0.40033158999295715, ""gbdt"": 0.4382299727643709}",2025-03-29
2025-03-30,pv,154.68177833865715,264.7535345206781,0.0592564538170485,"{""lag1"": 0.2629124534894248, ""mean7"": 0.30627928515288977, ""lag7"": 0.2230271709275892, ""gbdt"": 0.20778109043009624}",2025-03-29
2025-03-31,load,111.31782435145652,139.562366877028,0.0228196676940748,"{""lag1"": 0.08754263137000846, ""mean7"": 0.07217552625423111, ""lag7"": 0.4037900916115526, ""gbdt"": 0.43649175076420793}",2025-03-30
2025-03-31,pv,183.7148132763909,317.01047011305326,0.0733340308140344,"{""lag1"": 0.2642323350837493, ""mean7"": 0.31190930950418755, ""lag7"": 0.21910036263334395, ""gbdt"": 0.20475799277871917}",2025-03-30
2025-04-01,load,129.08942850739336,154.9488254695532,0.0262627891014554,"{""lag1"": 0.0868079729597395, ""mean7"": 0.0713884267800351, ""lag7"": 0.40750085323320245, ""gbdt"": 0.43430274702702293}",2025-03-31
2025-04-01,pv,183.57045727679417,357.2594376019914,0.0762780651882119,"{""lag1"": 0.26254935728124035, ""mean7"": 0.31348522470447665, ""lag7"": 0.22130761791657919, ""gbdt"": 0.20265780009770387}",2025-03-31
2025-04-02,load,116.99274489764572,140.45822583742682,0.0237978310816429,"{""lag1"": 0.08643612293625602, ""mean7"": 0.0708713935591269, ""lag7"": 0.4113218078253157, ""gbdt"": 0.43137067567930143}",2025-04-01
2025-04-02,pv,239.0958816115092,407.5857046206724,0.0997075956917813,"{""lag1"": 0.2615181119509545, ""mean7"": 0.30768969727588275, ""lag7"": 0.22605028249825956, ""gbdt"": 0.2047419082749032}",2025-04-01
2025-04-03,load,112.88846401549984,148.41551615905567,0.0229828700577259,"{""lag1"": 0.08575490972014314, ""mean7"": 0.07011286374092389, ""lag7"": 0.4158044337190429, ""gbdt"": 0.4283277928198901}",2025-04-02
2025-04-03,pv,195.241499734195,375.891535152612,0.0755518549692833,"{""lag1"": 0.2634274648287151, ""mean7"": 0.30349658248589345, ""lag7"": 0.22380924431219118, ""gbdt"": 0.2092667083732003}",2025-04-02
2025-04-04,load,311.0139101854567,350.49227242481777,0.1040531904304478,"{""lag1"": 0.08507261133926677, ""mean7"": 0.0693593328510433, ""lag7"": 0.42085736897121623, ""gbdt"": 0.42471068683847374}",2025-04-03
2025-04-04,pv,188.15283748763744,347.9619486925539,0.0691474096476174,"{""lag1"": 0.25761426500053675, ""mean7"": 0.3052331417269643, ""lag7"": 0.2282891894311153, ""gbdt"": 0.20886340384138358}",2025-04-03
2025-04-05,load,139.12793054748832,172.18043594961202,0.0459909669400388,"{""lag1"": 0.08351217249134667, ""mean7"": 0.06821503250226373, ""lag7"": 0.42281983847557353, ""gbdt"": 0.42545295653081605}",2025-04-04
2025-04-05,pv,178.27866635179885,323.5422077977957,0.0706536485912823,"{""lag1"": 0.2578275746954114, ""mean7"": 0.3034423317890446, ""lag7"": 0.22942919728634578, ""gbdt"": 0.2093008962291982}",2025-04-04
2025-04-06,load,203.3311628986579,245.01923620524065,0.0416358515580738,"{""lag1"": 0.0835316590124011, ""mean7"": 0.06834842989276209, ""lag7"": 0.4227017893633345, ""gbdt"": 0.42541812173150234}",2025-04-05
2025-04-06,pv,117.9638292303743,206.94521688109805,0.0450850533823258,"{""lag1"": 0.25348446705600164, ""mean7"": 0.3060269544332243, ""lag7"": 0.22747803080591233, ""gbdt"": 0.21301054770486164}",2025-04-05
2025-04-07,load,108.90215712023397,136.24748058852805,0.022336013318183,"{""lag1"": 0.08327268912148612, ""mean7"": 0.06807409224735175, ""lag7"": 0.4206250693989888, ""gbdt"": 0.4280281492321734}",2025-04-06
2025-04-07,pv,172.02699928859133,339.8391617149681,0.0647403345347451,"{""lag1"": 0.2477325123345787, ""mean7"": 0.307296150748607, ""lag7"": 0.23319975445972219, ""gbdt"": 0.21177158245709213}",2025-04-06
2025-04-08,load,111.20318080019584,138.61250180616162,0.0226726849037916,"{""lag1"": 0.082791003506565, ""mean7"": 0.0677258364297991, ""lag7"": 0.42002948146128233, ""gbdt"": 0.4294536786023535}",2025-04-07
2025-04-08,pv,211.5573762951029,408.88511381063375,0.0801352475696147,"{""lag1"": 0.24976135618229928, ""mean7"": 0.3047233073916004, ""lag7"": 0.23567390402307353, ""gbdt"": 0.20984143240302683}",2025-04-07
2025-04-09,load,110.7024536694086,140.03472080834467,0.022577454307922,"{""lag1"": 0.0825121895336523, ""mean7"": 0.06736375594536713, ""lag7"": 0.4179600811017188, ""gbdt"": 0.4321639734192618}",2025-04-08
2025-04-09,pv,192.17433072516732,326.42849016065435,0.0787825576683809,"{""lag1"": 0.24866975783654802, ""mean7"": 0.3062008849922848, ""lag7"": 0.23351767430410142, ""gbdt"": 0.21161168286706578}",2025-04-08
2025-04-10,load,120.87239093753558,150.1604780613803,0.0246534326091334,"{""lag1"": 0.0824950267645197, ""mean7"": 0.06736043502135097, ""lag7"": 0.41792800941811054, ""gbdt"": 0.43221652879601885}",2025-04-09
2025-04-10,pv,187.95048245862264,335.6738280287874,0.0713644965590742,"{""lag1"": 0.2436082711122318, ""mean7"": 0.3059788438600273, ""lag7"": 0.23531016098571678, ""gbdt"": 0.21510272404202413}",2025-04-09
2025-04-11,load,280.58104112519874,328.1829040872497,0.0934076636877833,"{""lag1"": 0.08229747327713222, ""mean7"": 0.06725693647429075, ""lag7"": 0.4176054249176412, ""gbdt"": 0.4328401653309359}",2025-04-10
2025-04-11,pv,181.0633479011328,305.25366334998074,0.0650767172612743,"{""lag1"": 0.24247400577517655, ""mean7"": 0.3085965432512434, ""lag7"": 0.2361571949483759, ""gbdt"": 0.2127722560252042}",2025-04-10
2025-04-12,load,162.86828979657923,196.4547613521035,0.0543217394717237,"{""lag1"": 0.0823591544597889, ""mean7"": 0.06726165334838538, ""lag7"": 0.4170168899720419, ""gbdt"": 0.43336230221978383}",2025-04-11
2025-04-12,pv,158.36698776451124,253.8333441249805,0.0603954552108745,"{""lag1"": 0.24389303977600313, ""mean7"": 0.30533575189758366, ""lag7"": 0.23903736367975584, ""gbdt"": 0.2117338446466574}",2025-04-11
2025-04-13,load,234.23012262753107,281.38751688681583,0.0479312429059406,"{""lag1"": 0.08287382526150075, ""mean7"": 0.06757151093399032, ""lag7"": 0.4176886132057743, ""gbdt"": 0.4318660505987347}",2025-04-12
2025-04-13,pv,124.91898960669954,219.20921565512765,0.0475831232822887,"{""lag1"": 0.24472323747498365, ""mean7"": 0.3048324188988977, ""lag7"": 0.2382591985693927, ""gbdt"": 0.21218514505672606}",2025-04-12
2025-04-14,load,133.69834735924567,162.56265434566575,0.027215631706343,"{""lag1"": 0.08298420838885127, ""mean7"": 0.06772130463311439, ""lag7"": 0.41753747741655856, ""gbdt"": 0.43175700956147567}",2025-04-13
2025-04-14,pv,148.98803326511484,245.7422512974073,0.0546968037742487,"{""lag1"": 0.2457373086364846, ""mean7"": 0.30467279766345395, ""lag7"": 0.23773181529460174, ""gbdt"": 0.2118580784054597}",2025-04-13
2025-04-15,load,119.23403353515468,142.85362588346217,0.0244463733324344,"{""lag1"": 0.08288952402071073, ""mean7"": 0.06757250710882917, ""lag7"": 0.4183778041390772, ""gbdt"": 0.4311601647313828}",2025-04-14
2025-04-15,pv,245.50995871874213,416.821426082832,0.0880523195450324,"{""lag1"": 0.24225995418732868, ""mean7"": 0.3067870640304687, ""lag7"": 0.23885991293347864, ""gbdt"": 0.21209306884872392}",2025-04-14
2025-04-16,load,109.20152162646691,138.39903480895902,0.0222246264438041,"{""lag1"": 0.08301412824384004, ""mean7"": 0.06764965280518011, ""lag7"": 0.4190031878525047, ""gbdt"": 0.4303330310984752}",2025-04-15
2025-04-16,pv,134.79574188867016,241.12815681226965,0.0520570045305726,"{""lag1"": 0.24392103121704065, ""mean7"": 0.30535827615769195, ""lag7"": 0.23910829964063124, ""gbdt"": 0.21161239298463627}",2025-04-15
2025-04-17,load,103.26883176788952,126.69177826956656,0.0210955345106811,"{""lag1"": 0.08290642720502553, ""mean7"": 0.06740792945512622, ""lag7"": 0.41885156475724167, ""gbdt"": 0.43083407858260664}",2025-04-16
2025-04-17,pv,130.8272231997225,228.6391131822107,0.0485904752498276,"{""lag1"": 0.2367874593543344, ""mean7"": 0.3091510898927487, ""lag7"": 0.23957602627438596, ""gbdt"": 0.214485424478531}",2025-04-16
