date,policy,total_cost_yuan,regular_cost_yuan,baseline_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,emergency_kwh,emergency_intervals,end_storage_kwh,solver_time_s,max_mip_gap,wall_time_s
2025-12-03,48h,86411.48399877279,56728.00980962036,49287.863618722185,7440.146190898172,29683.474189152435,7134.56460631043,90,8485.691959187438,2.108250000863336,0.0,0.0863590000080876
2025-12-04,48h,91608.20347865552,55262.25402108885,54495.75069334509,766.5033277437565,36345.94945756666,8509.261684346013,94,8307.993308485986,2.010240000556223,0.0,0.0786272999830544
2025-12-05,48h,37103.2978909732,30581.444920330552,29570.898820825107,1010.5460995054469,6521.852970642645,1622.3149944759566,28,9850.197379284591,2.1237408014712855,0.0,0.08796749997418374
2025-12-06,48h,38656.32561102474,25593.822890528667,25065.770861270674,528.0520292579943,13062.50272049607,3426.051831068544,63,8973.53447962943,2.1906251994660124,0.0,0.08893720002379268
2025-12-07,48h,109336.46240381067,52235.47387548105,50042.65721536668,2192.816660114372,57100.988528329624,12879.677418753052,103,8132.059896943814,2.297487600124441,0.0,0.09258669998962432
2025-12-08,48h,74591.1331229151,60946.78092396613,60084.15854983998,862.6223741261457,13644.352198948965,2921.815630002735,60,8574.275558829719,2.167430398869328,0.0,0.08935669998754747
2025-12-09,48h,77230.1216948787,58968.65956340804,59290.866215338625,-322.20665193059006,18261.462131470675,3829.686647140447,70,8530.468305867937,2.253700799890794,0.0,0.09277360001578927
2025-12-10,48h,78003.15804002006,59455.9206893759,55992.78286897991,3463.1378203959807,18547.237350644173,3982.356404803215,75,8502.887383465266,2.3574419998330995,0.0,0.09237430000212044
2025-12-11,48h,72866.69805911783,58302.20869507871,58585.83856988861,-283.62987480990216,14564.48936403911,3044.112162343426,65,8599.21957264037,2.2207571994513273,0.0,0.08907049999106675
2025-12-12,48h,37218.11333930573,35690.96335704696,33578.49465652754,2112.468700519418,1527.1499822587753,368.63301590229514,5,9943.619384080443,2.1467916020192206,0.0,0.08655370000633411
2025-12-13,48h,36396.7070452467,29565.4219915823,27865.97041609703,1699.4515754852728,6831.2850536644,1459.8817268068274,27,9128.77632660558,2.2942152003524825,0.0,0.0909846999857109
2025-12-14,48h,96076.82956285335,53923.146459508134,48396.48855183772,5526.657907670418,42153.68310334522,8947.058179857788,103,8269.08081741232,2.0480760005302727,0.0,0.08273009999538772
2025-12-15,48h,76837.4257934434,61056.36034749404,55052.01721331973,6004.343134174314,15781.065445949356,3372.681620052517,69,8376.560183313375,2.2598711986793205,0.0,0.09136449999641627
2025-12-16,48h,75403.37186410671,59703.56808632519,59167.20813611307,536.359950212123,15699.803777781519,3446.773605349892,74,8512.36734898688,2.2594320005737245,0.0,0.09294919998501427
2025-12-17,48h,77771.72682820985,58632.91113630944,59119.256205830505,-486.34506952106506,19138.81569190041,4113.155933483286,69,8620.424454107308,2.271517199347727,0.0,0.0945402999932412
2025-12-18,48h,75744.53548262431,58738.352427902646,55984.06846891559,2754.28395898706,17006.183054721674,3887.0007704441705,72,8412.347128829013,2.251548000262119,0.0,0.09262519999174401
2025-12-19,48h,37293.1711809366,34886.69774198584,32687.185909791868,2199.5118321939694,2406.4734389507644,534.2146118255279,9,9883.179649285712,2.5754004009068012,0.0,0.10195690000546165
2025-12-20,48h,34310.79797273919,27498.57124447845,27645.165782967626,-146.59453848917494,6812.226728260734,1462.7528918146988,23,9057.66577171653,2.46667319862172,0.0,0.10099089998402633
2025-12-21,48h,97802.47357615744,54285.02729313036,50998.41879899526,3286.608494135099,43517.446283027086,9295.723552696873,98,8271.067477252656,2.28180240013171,0.0,0.09501699998509139
2025-12-22,48h,77639.14546140993,59423.54195011398,56800.910771646406,2622.6311784675718,18215.603511295958,4009.787467735439,78,8513.400744003773,2.3428440007846802,0.0,0.09531520001473837
2025-12-23,48h,74670.26042946514,58534.17404820224,58486.83403535565,47.34001284659098,16136.0863812629,3476.6931742888664,68,8465.253426646466,2.2136147995479405,0.0,0.08967320001102053
2025-12-24,48h,73644.76122370841,58661.5804661481,57682.06456076974,979.5159053783611,14983.180757560309,3199.2963069488396,69,8461.61958943999,2.21771520038601,0.0,0.09043350000865757
2025-12-25,48h,79964.5272575338,58249.47023624892,54937.5808895456,3311.889346703322,21715.057021284887,4647.872815474388,76,8461.507306658727,2.3950656002853066,0.0,0.09805709999636747
2025-12-26,48h,35926.2954104237,33989.27514330819,32930.46081147957,1058.8143318286177,1937.0202671155107,446.8769108716,8,10217.509555555556,2.5003367993049324,0.0,0.10164469998562708
2025-12-27,48h,33855.56721417341,27530.871045993394,26856.326598546475,674.5444474469175,6324.696168180019,1450.6917440997581,27,9051.45065721336,2.3445395990274847,0.0,0.09629269997822121
2025-12-28,48h,93671.9332819769,52027.51050825193,49873.176698626776,2154.3338096251514,41644.422773724975,9028.195261590954,105,8343.985741288663,2.407813199912198,0.0,0.09538300000713207
2025-12-29,48h,74351.61024954038,59419.792267484474,55882.84425356318,3536.948013921301,14931.817982055902,3215.2212599523264,67,8410.309551093567,2.2854923988925293,0.0,0.09213240002281964
2025-12-30,48h,77540.74973090258,57779.46929768937,56532.19348041581,1247.2758172735605,19761.28043321321,4257.579027715486,73,8550.757610561941,2.201209201477468,0.0,0.09284860000479966
2025-12-31,48h,77452.93416177781,59069.57423182713,57944.11087668832,1125.4633551388133,18383.35992995068,4057.236120498706,75,8478.27211984883,2.2497623992385343,0.0,0.09304210002301261
