date,policy,t,issue_slot,price_yuan_per_kwh,load_kw,pv_kw,committed_grid_kwh,baseline_grid_kwh,adjustment_grid_kwh,charge_exec_kwh,discharge_exec_kwh,emergency_kwh,surplus_kwh,E_start_kwh,E_end_kwh,emergency_cost_yuan
2025-03-03,H24,86,72,1.106,6375.21,4833.975,0.0,0.0,0.0,0.0,256.87249999999983,0.0,0.0,10599.279222222223,10313.865333333335,0.0
2025-03-03,H24,87,72,1.1756,6271.1575,4517.2936,0.0,0.0,0.0,0.0,292.31065,0.0,0.0,10313.865333333335,9989.075722222224,0.0
2025-03-03,H24,88,72,1.0423,6196.8175,4230.1852,0.0,0.0,0.0,0.0,327.7720499999999,0.0,0.0,9989.075722222224,9624.884555555556,0.0
2025-03-03,H24,89,72,0.7986,6213.0,3939.75,1309.3111013814841,1309.3111013814841,0.0,725.6576324124916,0.0,0.0,204.77846896899257,9624.884555555556,10277.9764247268,0.0
2025-03-03,H24,90,72,0.7805,6197.3111,3625.6939,1294.1886949019884,1294.1886949019884,0.0,580.0261947480006,0.0,0.0,285.5596334873211,10277.9764247268,10800.0,0.0
2025-03-03,H24,91,72,0.8371,6153.2652,3354.6927,1297.638290808803,1297.638290808803,0.0,0.0,0.0,0.0,831.2095408088032,10800.0,10800.0,0.0
2025-03-03,H24,92,72,0.858,6124.22,3197.3625,451.53161304941824,443.01953238360016,8.512080665818075,0.0,-0.0,36.27797028391524,0.0,10800.0,10800.0,155.63249251799638
2025-03-03,H24,93,72,0.8798,6135.8495,3144.572,521.7605112098488,467.6976430729003,54.06286813694851,0.0,-0.0,0.0,23.214261209848928,10800.0,10800.0,0.0
2025-03-03,H24,94,72,0.8697,6125.2647,2952.876,569.6266072424049,490.6746973051757,78.95190993722923,0.0,0.0,0.0,40.89515724240505,10800.0,10800.0,0.0
2025-03-03,H24,95,72,0.8678,6148.55,2617.5,550.1059553783648,470.87806951997146,79.22788585839334,0.0,0.0,38.402377954968415,0.0,10800.0,10800.0,166.62791794660797
2025-03-03,H24,96,72,0.9525,6301.4654,2354.2894,591.1556697446109,530.5288001446727,60.62686959993823,0.0,1.6990894740154543,65.00790744804029,0.0,10800.0,10798.11212280665,309.60015922129185
