date,H24,H48,H24_minus_H48_yuan
2025-10-30,49345.90675472206,48992.98241868133,352.9243360407345
2025-10-31,27244.00048461267,26976.896730037155,267.10375457551345
2025-11-01,22523.882239184306,22414.311356855942,109.57088232836395
2025-11-02,56033.31171403387,55587.17099045508,446.14072357879195
2025-11-03,53479.84964798923,53506.608734829526,-26.75908684029855
2025-11-04,52609.23981656225,52311.1314628956,298.1083536666483
2025-11-05,57442.3846628677,57307.89469280044,134.4899700672613
2025-11-06,53722.77331161968,53348.562748385935,374.21056323374796
2025-11-07,25642.893741407934,25096.117673232526,546.776068175408
2025-11-08,23503.425001792995,23747.098015855085,-243.67301406208935
2025-11-09,55748.60712782936,55271.53516467193,477.07196315743204
2025-11-10,57406.59211523112,57239.16890032958,167.423214901537
2025-11-11,55497.61022384668,55273.89443266728,223.71579117939837
2025-11-12,56536.16597810094,56285.30798080657,250.85799729436985
2025-11-13,56170.892655903765,55904.63695085687,266.25570504689676
2025-11-14,26742.969878678676,27056.790220702518,-313.8203420238424
2025-11-15,26303.77388552231,25861.77483784161,441.99904768069973
2025-11-16,59934.55471534799,59481.261369054795,453.2933462931978
2025-11-17,58170.985677848585,58027.415276397725,143.5704014508592
2025-11-18,55852.83234062472,55669.23641464978,183.59592597494338
2025-11-19,59662.32555466898,59396.06046633747,266.26508833151456
2025-11-20,56077.9718570808,55826.75072940594,251.22112767486396
2025-11-21,28541.400658347586,28684.727661363046,-143.32700301545992
2025-11-22,27519.132364075223,26931.15091430359,587.9814497716325
2025-11-23,59898.00422037372,59474.89825619489,423.1059641788306
2025-11-24,55903.89858065155,55732.8688836356,171.02969701594702
2025-11-25,58871.34206406494,58807.95028485516,63.391779209785454
2025-11-26,59893.3351833247,59733.734895636015,159.60028768868506
2025-11-27,58417.925326941084,58082.87479515585,335.05053178523667
2025-11-28,32084.431322177632,32385.648184488193,-301.2168623105608
2025-11-29,28606.4997986377,28319.38273071279,287.11706792490804
2025-11-30,64307.59135065865,63967.08325179106,340.5080988675909
2025-12-01,67588.43745236604,67401.976381326,186.46107104003022
2025-12-02,67638.25465964222,67331.88340038073,306.3712592614902
2025-12-03,71135.44452028845,70804.27533175042,331.1691885380278
2025-12-04,69068.205399291,68816.01508769044,252.19031160055602
2025-12-05,38794.79710826469,38983.54577705914,-188.74866879444744
2025-12-06,34444.76494755635,33765.81996203064,678.9449855257117
2025-12-07,72048.1437065161,71737.11120263334,311.03250388275774
2025-12-08,70515.22505420845,70346.88474957137,168.3403046370804
2025-12-09,68678.60310770254,68369.02475839126,309.5783493112831
2025-12-10,66968.47920802758,66740.00351431042,228.47569371716236
2025-12-11,66149.63425684997,66034.12394020612,115.51031664384936
2025-12-12,41983.426274008496,42279.435663392636,-296.0093893841404
2025-12-13,37143.161234027844,36383.837874345765,759.3233596820792
2025-12-14,69254.7356961095,68772.10874035435,482.6269557551568
2025-12-15,67061.11595265003,66924.99977711395,136.11617553608085
2025-12-16,68539.85115120164,68443.08519701882,96.76595418281795
2025-12-17,67113.98952303501,66819.87095471483,294.11856832017656
2025-12-18,66699.20074830935,66436.4374121154,262.76333619395155
2025-12-19,37348.64588087281,37349.278454863816,-0.6325739910025732
2025-12-20,34085.25328661098,33574.750418306394,510.50286830458936
2025-12-21,69960.9692958723,69513.92365210794,447.04564376435883
2025-12-22,65295.88876697642,65176.97011712445,118.91864985197026
2025-12-23,66484.82290039718,66323.37025062065,161.45264977653278
2025-12-24,65990.56680465733,65712.7644672024,277.80233745492296
2025-12-25,66686.42480394832,66516.77351395937,169.65128998894943
2025-12-26,37721.01539102728,38064.34021171208,-343.3248206848002
2025-12-27,35398.94019847833,34603.27692346495,795.6632750133795
2025-12-28,67698.9665407282,67312.02361036357,386.94293036463205
2025-12-29,65886.66811509979,65594.25638294408,292.41173215571325
2025-12-30,66285.8793619558,66103.9492563246,181.93010563119606
2025-12-31,67849.1483676288,67791.07196629173,58.076401337079005
